"","Page Title","Description","Reference","Extent","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"179","rNying ma rgyud ‘bum (B): Volume 17","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (394)
            
          
              ","EAP039/1/3/2/17","394 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_17/1.jp2/full/!600,300/0/default.jpg"
"180","rNying ma rgyud ‘bum (B): Volume 18","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (446)
            
          
              ","EAP039/1/3/2/18","446 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_18/1.jp2/full/!600,300/0/default.jpg"
"181","rNying ma rgyud ‘bum (B): Volume 19","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (474)
            
          
              ","EAP039/1/3/2/19","474 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_19/2.jp2/full/!600,300/0/default.jpg"
"182","rNying ma rgyud ‘bum (B): Volume 20","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (340)
            
          
              ","EAP039/1/3/2/20","340 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_20/1.jp2/full/!600,300/0/default.jpg"
"183","rNying ma rgyud ‘bum (B): Volume 21","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (354)
            
          
              ","EAP039/1/3/2/21","354 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_21/1.jp2/full/!600,300/0/default.jpg"
"184","rNying ma rgyud ‘bum (B): Volume 22","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (393)
            
          
              ","EAP039/1/3/2/22","393 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_22/1.jp2/full/!600,300/0/default.jpg"
"185","rNying ma rgyud ‘bum (B): Volume 23","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (394)
            
          
              ","EAP039/1/3/2/23","394 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_23/1.jp2/full/!600,300/0/default.jpg"
"186","rNying ma rgyud ‘bum (B): Volume 24","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (458)
            
          
              ","EAP039/1/3/2/24","458 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_24/1.jp2/full/!600,300/0/default.jpg"
"187","rNying ma rgyud ‘bum (B): Volume 25","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (388)
            
          
              ","EAP039/1/3/2/25","388 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_25/1.jp2/full/!600,300/0/default.jpg"
"188","rNying ma rgyud ‘bum (B): Volume 26","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (489)
            
          
              ","EAP039/1/3/2/26","489 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_26/1.jp2/full/!600,300/0/default.jpg"
"189","rNying ma rgyud ‘bum (B): Volume 27","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (499)
            
          
              ","EAP039/1/3/2/27","499 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_27/1.jp2/full/!600,300/0/default.jpg"
"190","rNying ma rgyud ‘bum (B): Volume 28","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (412)
            
          
              ","EAP039/1/3/2/28","412 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_28/1.jp2/full/!600,300/0/default.jpg"
"191","rNying ma rgyud ‘bum (B): Volume 29","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (483)
            
          
              ","EAP039/1/3/2/29","483 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_29/1.jp2/full/!600,300/0/default.jpg"
"192","rNying ma rgyud ‘bum (B): Volume 30","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (343)
            
          
              ","EAP039/1/3/2/30","343 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_30/1.jp2/full/!600,300/0/default.jpg"
"193","rNying ma rgyud ‘bum (B): Volume 31","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (371)
            
          
              ","EAP039/1/3/2/31","371 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_31/1.jp2/full/!600,300/0/default.jpg"
"194","rNying ma rgyud ‘bum (B): Volume 32","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (347)
            
          
              ","EAP039/1/3/2/32","347 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_32/1.jp2/full/!600,300/0/default.jpg"
"195","rNying ma rgyud ‘bum (B): Volume 33","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (420)
            
          
              ","EAP039/1/3/2/33","420 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_33/1.jp2/full/!600,300/0/default.jpg"
"196","rNying ma rgyud ‘bum (B): Volume 34","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (389)
            
          
              ","EAP039/1/3/2/34","389 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_34/1.jp2/full/!600,300/0/default.jpg"
"197","rNying ma rgyud ‘bum (B): Volume 35","

        This series consists of 2 copies of the 46 volume rNying ma rGyud ‘bum.Written in the dBu can script.Originals dated as: c 1640-c 1650; c 1728-c 1735.

                  
            
              
              View images from this file (390)
            
          
              ","EAP039/1/3/2/35","390 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_3_2_35/1.jp2/full/!600,300/0/default.jpg"
